path,sentence
common_voice_sw_30527049.mp3,rais wakosa amehimiza mshabiki wa nchi yake kushangilia timu yao
common_voice_sw_30527189.mp3,nakata kumi na moja nje ya nje
common_voice_sw_30527190.mp3,italia ilikuwa na nyota wengi sana wa kutisha mwaka
common_voice_sw_30527230.mp3,ni vi ya ugonjwaliolenga ukinzani dhidi ya penye sile
common_voice_sw_30527257.mp3,wengingi wakipendelea njia vita bado yeyeliona njia majadiliano ni bora zaidi
common_voice_sw_30527275.mp3,hayo yamelezo junzi bungeni jijinini dodoma waziri wa ma mia asili na utalii
common_voice_sw_30527351.mp3,manchester united lipopoteza ubingwa mbele barcelona
common_voice_sw_30527355.mp3,alimbea hayo wakati wa kutoa zawadi kwa washindi
common_voice_sw_30527374.mp3,mapo mapinduzi hayoli yalimtoa madarakani sultani wa zanzibar jammshid den adulla
common_voice_sw_30527433.mp3,hufanya kuendelea kubaki pani pande kwa sababu napata maji ya kutosha
common_voice_sw_30527493.mp3,ti linanazodia fainadi mara mbili mfululizo zi kusesi
common_voice_sw_30527522.mp3,kati ya mla na desturi zilizoje uga wapare taratibu
common_voice_sw_29787565.mp3,blobb ni kiumbe nayependamani kwa kila mtu
common_voice_sw_29787569.mp3,hushiriki wa wanawake katika maonesho ya biashara ya kimataifa
common_voice_sw_29787699.mp3,kilo ilikuwa mji mkubwa kuanzia mwaka elfu moja baada ya kristo
common_voice_sw_30380689.mp3,hakikisha ngozi yako inakuwa safi muda wote
common_voice_sw_30380690.mp3,angaroo hushi katika makundi yanayozidi vi kangaroo kumwi
common_voice_sw_30380799.mp3,alijizoleamaa maarufu zaidi kutokana na bao alilofungia simba dakika ya lalama salama
common_voice_sw_30380803.mp3,ngorongoro inapakana na nchi jirani ya kenya kwa upande wa kaskazini
common_voice_sw_30380871.mp3,suala na kutembelea maeneo mbalimbali ya vivutio alija kuzoeleka sana kwa watanzania
common_voice_sw_30380921.mp3,mi nimekuwa akielezea kwa ni watu wanalia kina kukicha wakisema wapenzi ili pianaweza
common_voice_sw_30380970.mp3,magufuli alisimamia kazi yake kwa asilimia mia moja
common_voice_sw_30381277.mp3,kangaroopenda kucheza na mtoto wake
common_voice_sw_30381312.mp3,watanzania walikuwa massikini wa kila kitu
common_voice_sw_30381349.mp3,kitendo ki kinacho kinachoifanya sekta hiyo hukua kwa kasi kubwa sana
common_voice_sw_30381370.mp3,msimu uliopita ronaldo alikuwa mfungaji bora wa ligi ya italia
common_voice_sw_30381450.mp3,amekuwa chanzo cha matumaini kwa mengine
common_voice_sw_30381480.mp3,mwaka elfu moja mia tisa themanini na nane haukuwa mzuri kwa maali seif
common_voice_sw_30381525.mp3,kaunda mwenyewe aliwahi kuliambia shika na utangazaji la ujerumani
common_voice_sw_30381592.mp3,hasa binladen anasema alipokeasi waliopigiwa na
common_voice_sw_30381779.mp3,hivyoma hivyo mwalikotoka kwenye kamati ya wazee kama hassan maned ikochi
common_voice_sw_30381837.mp3,wilaya yakerewengeweza kuwa moja na maeneo ya vivutio vya utalii
common_voice_sw_30385668.mp3,benjamini mkapa alitangaza siku tatu za mambosho
common_voice_sw_30385686.mp3,katika maisha yake ya kitaaluma mfugale ametumia muda watu mwingi wa kazi kamataalamu
common_voice_sw_30385690.mp3,mto ton tarangire ndio chanzo pete kikubwa cha na cha uhakika cha maji kwenye wanyama po hifadhini
common_voice_sw_30385717.mp3,amani abeid karumembaye ni mtoto wa shek karume alikuwa sais wa zanzibari
common_voice_sw_30385738.mp3,urembo ni hali yakuwa na afya bora
common_voice_sw_30385748.mp3,ni tofauti na ungenezi uliosisitizwa katika vi vijiji vya wapiganaji
common_voice_sw_30385764.mp3,jina hili la serengeti lina maana ya aumetokana na neno la kimaasai linaloitwa serengiti
common_voice_sw_30419823.mp3,hifadhi hiyo inajumuisha mlima kilimanjaro inayozungukwa na ukanda wa msitu wa mlima
common_voice_sw_30419979.mp3,inawajapata mafanikio sana kwenye timu yake ya taifa kama alivyopata klabu ya barcelona
common_voice_sw_30434284.mp3,n nzurizipokuja sauti za wapinzani wake kisiasa
common_voice_sw_30434346.mp3,kazi yao nikuwahakikisha uhifadhi na ulinzi wa wanyamapori
common_voice_sw_30434824.mp3,wajerumani walipinga wakisema masidecepe aliwezi kumuua wazirisha mkuu
common_voice_sw_30434908.mp3,ku una daraja mbili katika maana za mto kuletasli
common_voice_sw_30434951.mp3,kilichosababisha nyumba ya jirani yake kuwa mwa mwamba wakuzunguka kama kitemeko laki
common_voice_sw_30434952.mp3,mzee mkapa amezikwa jiki kijijijijini kwabupasa mkoani ma kitwara
common_voice_sw_30446633.mp3,maradona alipogeukia kocha hakuwa na maajabu
common_voice_sw_30450819.mp3,maporomoko hayo inasemekana kuwa ya ya vijengwa na wajerumani kipindi cha utawala wao
common_voice_sw_30450840.mp3,sahihi hiyo ilihusisha makubaliano ya kukomesha utumwa kwa pa ikihusisha uingereza
common_voice_sw_30450912.mp3,asilimia sabini na mbili watoto walikuwa hawana meno ya kusangia
common_voice_sw_30450928.mp3,unaposafiri majifunza mambo mbalimbali ambayosingekuwa rahisi kujifunza ku nyumbani
common_voice_sw_30450961.mp3,vita hi hii vinaweza karibu na maeneo yenye vikivutio
common_voice_sw_30470879.mp3,idnjamin alikuwa mwana wa andore na mbire
common_voice_sw_30470882.mp3,hisema mageuzi wamasai wamekuwa wakitegemea vyakula kutoka maeneo mengine
common_voice_sw_30470957.mp3,mlima kilimanjaro unashika nafasi ya pili duniani
common_voice_sw_30470966.mp3,kupunguza idadi ya mashambulia bi na kuongeza ndege auliongo ku wakapaji
common_voice_sw_30470967.mp3,mwaka elfu moja mia tisa sabini
common_voice_sw_30470997.mp3,kama hawana hatari yoyotekwa binadamu
common_voice_sw_30471010.mp3,zidane peke yake alifanikiwa akiwa uwanjani
common_voice_sw_30478324.mp3,mapato ya m mlima kilimanjaro yanayonusaisha wananchi
common_voice_sw_30478333.mp3,maonyeshi yamani nane yametoa nafasi kwa washirika wageni kuonesha ubunifu
common_voice_sw_30478334.mp3,mwalimu julius kambarage nyerere kufundisha katika shule za taborara na sen fncs
common_voice_sw_30478521.mp3,walielekeza juhudi zao kwa kuuunganisha watanzania na kuweka msingiji madhubuti
common_voice_sw_30478539.mp3,ambuko lakuta wa balingilikuwa dalililia mwisho wa vita baridi
common_voice_sw_30478604.mp3,kutokana na mazo ya mafuta yanayo yatokachi katika ardhi yao
common_voice_sw_30478646.mp3,wamasai hawazapacha lasha bali kiimani mateni mwiko
common_voice_sw_30478657.mp3,wingi ni mku kuliko ushauri nayo
common_voice_sw_30478727.mp3,alinipitia simuchana
common_voice_sw_30478765.mp3,kuna idadi kubwa ya waluteri na wais na
common_voice_sw_30478882.mp3,uchaguzi wa vyama vingi ni vizuri kwenye demokrasia
common_voice_sw_28660717.mp3,kuzingatiate ga boranaweza kupunguza hahari kwa zaidi ya nusu
common_voice_sw_28660727.mp3,lakini katika nchi penye demokrasia alikuwa nafuasi wachache tu watikadiriwayo
common_voice_sw_28660794.mp3,mzee moja wawapo ni kutumia amani mbadala kuijia tofauti
common_voice_sw_28660809.mp3,soko nyingine kwa meli zabilianiduma ya fli za baharini
common_voice_sw_28660901.mp3,upo kwenye kanda ameterenea kusini mwa uturuki
common_voice_sw_28660915.mp3,ni pia msingi mafundisha tiba na elimu matibabu
common_voice_sw_28660924.mp3,inatoa elimu ya sekondari inatosha nne na kito cha sita
common_voice_sw_28670132.mp3,wanyama hawa hula manyasi marefu kiasi
common_voice_sw_28670181.mp3,zote huwa na hali ya hewa baridi mwaka wote
common_voice_sw_28670183.mp3,u uchumi wa mji wa agefitegemea utalii uvuvi na kilimo
common_voice_sw_28670207.mp3,na mwili je si zaidi ya mavazi
common_voice_sw_28670253.mp3,kila chembe huwa na kisi kimoja cha chaji kamasi yachana
common_voice_sw_28681143.mp3,joto linapatikana kwameni au gesi
common_voice_sw_28681154.mp3,nale alipata bunge lake la petest
common_voice_sw_28681193.mp3,kiasili ilikuwa jimba la wafalme ya ufaransa katika mji wa arris
common_voice_sw_28681202.mp3,ya ina nguzo nane zifuatazi
common_voice_sw_28681254.mp3,mita inawezapatikana pia kwenye seli nyingine zenye ki wengi
common_voice_sw_28681439.mp3,katika hizo kubwa zaidi nite za brazil marekani na hati
common_voice_sw_28681490.mp3,kutoka huyu waweza kujifunza mengi kuuhusu miki ya bizate
common_voice_sw_28681666.mp3,makao ndege zake ni kwenye uwanja wa ndeli wa kimataifa la junis ccace
common_voice_sw_28681676.mp3,watu wa kwanza waliishi katika afrika kwenye hali ya hewale joto
common_voice_sw_28682376.mp3,leo hii ni nchi namibia
common_voice_sw_28682464.mp3,dawa hizi ni chagua bora zaidi kwa watu wenye visa vikali vya vya kipandaso
common_voice_sw_28682572.mp3,vita ambavyongimbe wanatumia kwabu aina nyingine
common_voice_sw_28682667.mp3,magamba li makubwa kiasi
common_voice_sw_28682686.mp3,wimbo ulikuwa nafasi na
common_voice_sw_28683124.mp3,inamaanisha mamlaka yake
common_voice_sw_28683162.mp3,kuna nammbo mbalimbali ya kutataja mipato ya siberia
common_voice_sw_28683178.mp3,lugha rasmi lifanana pamoja na kiingereza
common_voice_sw_28683198.mp3,lakini tiwangoke ni kidogo
common_voice_sw_28695027.mp3,wakati ukame ni kuanza pili hadi ya oktoba
common_voice_sw_28695121.mp3,kuna pia aina ambazo zinaweza kusababisha magonjwa
common_voice_sw_28695192.mp3,matinuthe alikuwa mtu wa kwanza kutafsiri biblia kwa kijerumani
common_voice_sw_28695208.mp3,kilimo na madini ni uti wahoyo wachuzi
common_voice_sw_28695344.mp3,senyama tanzania tanzania
common_voice_sw_28695390.mp3,walikuwa na watoto wachache
common_voice_sw_28695424.mp3,asili yake bile balum
common_voice_sw_28695659.mp3,hata wanaweza kuenea magonjwa kauli hasa
common_voice_sw_28695669.mp3,jina la baba yake lilikuwa yohane
common_voice_sw_28695685.mp3,majani yake huwa na rangi ya kijani au nyekundu
common_voice_sw_28695757.mp3,mfano wa volkeno kubwa ni kilimanjaro
common_voice_sw_28696152.mp3,hapa nafasi ya kudumisha inategemea na hali joto ya maji
common_voice_sw_28716295.mp3,pia meba anasema familia na marafiki zake alikuwa nasaada mkubwa
common_voice_sw_28716302.mp3,momumibe alihudhulia chuo cha tu nadonacho kikuu cha nagos
common_voice_sw_28716326.mp3,inatumika kwa ajili ya kumia upanda wa kulia mansta
common_voice_sw_28716337.mp3,imepakana na jamhuri ya kidedemokrasia ya kongo nyahuri ya k na atlantiki
common_voice_sw_28716364.mp3,asili ya jina lao mi rangi yao
common_voice_sw_28716368.mp3,fungo mtu ni mnyama ambayo hula sana bila kujali kesho
common_voice_sw_28716371.mp3,maelezo asili yake haijulikani
common_voice_sw_28716548.mp3,katikachakato huo mabara alitokea na kuvujika katika kipindi cha mia kama milioni mafa za
common_voice_sw_28725304.mp3,kwa maana pana zaidi neno mabononaweza kutaja pia tukio na ufugaji au kizurivi
common_voice_sw_28725325.mp3,iko kando ya mto maili
common_voice_sw_28725615.mp3,li ziko kwenye pande fupi zachi
common_voice_sw_28819818.mp3,kam pia huhusisha nagizaji
common_voice_sw_29240311.mp3,kwa sababu hiyo inaitwa pia sana ya bwana
common_voice_sw_29277671.mp3,kabla mafuriko wana elimu wa kale walifanya utafiti mkubwa sana katika eneo hili
common_voice_sw_30445674.mp3,kwa ajili ya kumpongeza kwa kuingia katika kundi ya watu wazima
common_voice_sw_29837308.mp3,zipo pia mbuga za kakuwa na tukana pamoja na nava sherini
common_voice_sw_29838585.mp3,wa vide akaireje sodirabia akitokea binistan
common_voice_sw_29838730.mp3,wanachama wanzilishi wa chama cha waasia
common_voice_sw_29841525.mp3,dume na manyo ya meusi katika mwili
common_voice_sw_29841576.mp3,hii inaonyesha namna paka wawili waliokuwa wakimia nafasi ya kurilisi
common_voice_sw_29841865.mp3,waji wa ki wanashambulia kwa kutumia usafiri wa muda boda
common_voice_sw_29842634.mp3,kilele cha kibo ndiyo kivutio kikubwa kwa watalii
common_voice_sw_29842745.mp3,mapadri wa kauona akili yake wakamsaidia kusoma ualimu huko makerereganda
common_voice_sw_29842958.mp3,magufuli alipigania maisha ya wanyonge
common_voice_sw_29843062.mp3,pamoja na mke wake asiria kujidhi yafanya kazi katika viwanda vya sumo
common_voice_sw_29843607.mp3,watu wote ambao wanapenzi zaidi ya moja ndani ya miezi sita
common_voice_sw_29843745.mp3,adha hata pombe ya mbege utaweza kuikuta kwenye makusanyiko ya wachaga
common_voice_sw_29844049.mp3,ujenzi wa majengo hayona usanifu wa kiarabu kihindi na kijerumani
common_voice_sw_29844409.mp3,akizungumza na gavana waingereza ji leochadi kabla ya kuchukua kiti cha uwaziri mkuu
common_voice_sw_29845559.mp3,mara nyingi huongeza nguvu katika safu yashambuliaji kwa kutoa mchezaji
common_voice_sw_29845637.mp3,uongozi wa namna hiyo haukuwa wa kulisi
common_voice_sw_29845708.mp3,nalia anasema umekuwa siwa kuridhisha kwa kuwa kasi ni ndogo
common_voice_sw_29845712.mp3,dunia ilishtushwa na uwezekano wa kutokea vita vyanyeklia
common_voice_sw_29845713.mp3,ambao walikubali kulipa matibabu yake
common_voice_sw_29845981.mp3,sifa ya kuheshima haki za binadamu ya kichapisha
common_voice_sw_29846203.mp3,yafahamika kamandugu zilitokana na mabome ya mti
common_voice_sw_29846213.mp3,taifa la brazil linguga kwa kutoa wachezaji nyota wa soka duniani
common_voice_sw_29846222.mp3,ukiseri ni shida na ukifanikiwa sana pia mishida
common_voice_sw_29846238.mp3,bila kusahau halmashauri ya wilaya ya kondoa mjini
common_voice_sw_29846272.mp3,moto alizaa lengi miongoni mwa wanae na lengi alizaa ma ni hewa
common_voice_sw_29846331.mp3,kujadiliana kuhusu uchumi wa kusimua pasipo na mfumo rasmi
common_voice_sw_29865260.mp3,wavulanalana wengine ambao kesi zao zinaonekana kuwa maalumu wanaweza kutahiriwa
common_voice_sw_29930895.mp3,wanaina kadhaa za ma nyingi ya yanayotumika kama chakula
common_voice_sw_29979902.mp3,ujenzi huo ulikamilika mwaka elfu moja mia nane themanini na nane
common_voice_sw_29980225.mp3,anawa mke wake au mke wa pili wao wakiita okohaka
common_voice_sw_29980330.mp3,za aina mbalimbali na mchambuzi wa soka
common_voice_sw_29980331.mp3,hii ya kuishi si wote wanaofanikiwa kufika uzeeni
common_voice_sw_29980433.mp3,tukiwa wa kiume miti muyiyinga mufwimi
common_voice_sw_29980487.mp3,mace mule aliibuka mfungaji bora wa kombe la dunia
common_voice_sw_29980708.mp3,wanapenda na hujiahami kwa teke la nguvu
common_voice_sw_29981554.mp3,lulaki pia lijipatia nange mapama mwakaliopita wakati kampuni ya cba ili kummunua post me
common_voice_sw_29981674.mp3,uwetu wa umeli na watalii walio wahi kutembe dulea
common_voice_sw_29981770.mp3,wa kizazi cha namia kubwa le salaam
common_voice_sw_29982055.mp3,waligundua kwawa kiwango fulanini cha mama kilikuwa nita mia nne tu chini yakasoko
common_voice_sw_29994560.mp3,watu af mangezamii jinsi ya wazee wakiwatoto mini mwalimu
common_voice_sw_29994717.mp3,hata hivyo mengi ya mabadiliko hayo yamekwepa wananchipokuwayari ya dhamani
common_voice_sw_29994802.mp3,kam benzeembe alifunga bao la kwanza
common_voice_sw_29995101.mp3,lengo kubwa la vyama hivi kuungana hi kuwa ni kuwafukuza wazungu
common_voice_sw_29995886.mp3,tu unatumiajia halali na hala ilili kudumisha
common_voice_sw_29996166.mp3,mfungaji bora wa michuano ali alikuwa mkolombia
common_voice_sw_29996487.mp3,kula fukwe yenye bome na mizizi inayopungua mafuta
common_voice_sw_29996588.mp3,imekuwa kawaida kutaja vita hivi kama vita vya dunia
common_voice_sw_29997333.mp3,hata wazee husimumulia hivyo kwa watoto wao
common_voice_sw_29997369.mp3,ziwa lina ukubwa wa kilomita za mraba elfu nne mia moja
common_voice_sw_29997539.mp3,bila kusahau ha halmashauri ya wilaya ya magaba na halmashauri ya wilaya ya songea
common_voice_sw_29997545.mp3,pamoja na nyimbo nzuri sana kama da juu ya pepe kale
common_voice_sw_30006582.mp3,wilaya ni mkwara na maelioni bila kuisahauu singida na ikunge
common_voice_sw_30006704.mp3,baadhi ya wenyeji pamoja na wafanyabiashara wa kibena
common_voice_sw_30006740.mp3,baado kwenye uwanja wa ndege wa apra ilikuwepo salama
common_voice_sw_30006775.mp3,hawa ndio wanachukua sehemu ya watu wa magharibi
common_voice_sw_30006776.mp3,mi nini kimetokea kati ya wananchia napigania uhuru hawa
common_voice_sw_30007045.mp3,wafuaji wa chuma walikaa maeneowe wana uwezekano wa kupata chuma
common_voice_sw_30007099.mp3,eneo la camelo na mto kongo pia eneo la lage
common_voice_sw_30007123.mp3,mji huu unanatarajiwa kuingizwa katika orodha ya urithi wa dunia
common_voice_sw_30007125.mp3,zinedine zidane alibeba tuzo ya mchezaji bora wa dunia
common_voice_sw_30007137.mp3,msitu wa kazi nzumb inapatikana wilaya kisalawe mkoani pwani
common_voice_sw_30007170.mp3,vijana wengi wafanikiwa katika uongozi wake
common_voice_sw_30007221.mp3,mbalimbali lakini hasa majihi wa vita na kizazi chake ndicho kinachoendelea kutikwa
common_voice_sw_30007308.mp3,rais samia suluhunakabiliwa na kibaru wa kibo cha kuineo hali ya uchumi
common_voice_sw_29840493.mp3,walikuja kufanya biashara na wenyeji wa bara la afrika
common_voice_sw_29840508.mp3,ti inacheza mpira wa kwasi nyingi
common_voice_sw_29878465.mp3,kwa sasa yupo simba manu alizaliwa nchini tanzania mkoa wa wa morogoro
common_voice_sw_29950299.mp3,watalii wanafanda nafasi ya kumzika akiwa kisiwani
common_voice_sw_29950329.mp3,hapo awanda macheni alikuwa na mashaka hi mapinduzi ndani ya chama
common_voice_sw_29950334.mp3,wasukumali idadi kuwa zaidi nchi tanzania linadharaji kufika watu milioni saba
common_voice_sw_29950371.mp3,aligua kwa muda wa miaka mitatu nagerehe alikuwa na kubadiliyo
common_voice_sw_29954141.mp3,museveni alifanikiwa kujenga mfumo ambao unamwahakikisha kukaa madarakani waongo kadhaa
common_voice_sw_29954155.mp3,mizigo ya mazao kama vilelipamba na kata auchai na kahawa
common_voice_sw_29954159.mp3,yalikuwa muhimu zaidi kwa sababu ililikuwa karibu zaidi na mjini wa zanzibar
common_voice_sw_29954252.mp3,mtazamamoke juu ya ulilangu ulipenda nje ya ku kukata za gereza
common_voice_sw_29955018.mp3,kwari wa jose mouri alimeenda sana
common_voice_sw_29955065.mp3,hivyo kwa msaada wa mjongwa wake tajiri safiriri nimishilav
common_voice_sw_29955213.mp3,kwa hiyopo wa ziwa hili umesaidia sana kukuza uchumi wa nchi ya tanzania
common_voice_sw_29955667.mp3,ho sana na baadhi ya makabila ya kiafrika
common_voice_sw_29955668.mp3,awa baadhi ya waliotwa kulamuka nachi ni kuliko mkea
common_voice_sw_29956441.mp3,kumbe yalifuata kwa simu badha ya
common_voice_sw_29956519.mp3,daktageti kinanda kufu kuwa kumunda mabaki wali
common_voice_sw_29956740.mp3,hi isimia nyara kisto miko ni wani nyangi kwaningi
common_voice_sw_29957022.mp3,zimekuwa zinapatikana kutoka maeneo ya hifadhi hiyo
common_voice_sw_29957133.mp3,mfumo wa kuzuia zakika zose wataribu miaka za moja
common_voice_sw_29957425.mp3,historia ya uongozi wa ha hassan mwinyi li inachanganya wengi hu kisani ni kizazi cha sasa
common_voice_sw_29957612.mp3,kupewa maekezo nashauri zinazohusiana majukumu nao mapya
common_voice_sw_29958340.mp3,ingal kita ilikuwa ime shangad sa uingereza alipeleka sehemu kubwa wa geshi lake
common_voice_sw_29958416.mp3,kudi hadi msumbiji mpaka mtwara nchini tanzania
common_voice_sw_29959324.mp3,kiumbe huyo anaweza kujia fahami na kwawafunza wengine ili kutumia aki
common_voice_sw_29959502.mp3,chama tawala kilishinda dhidi ya muungano wa vyama vya upinzani
common_voice_sw_29959641.mp3,piale yanatumimwa kama shule mchanganyiko m pia mumbao
common_voice_sw_29959796.mp3,hivyo kunakuwepo na ugumu katika su lazima wawasiliana na wenyeji wasiohemusika
common_voice_sw_29960733.mp3,wao oman wakifanyika shughuli za zanzibar
common_voice_sw_29960764.mp3,dunia inamtaja pili kuwa mchezaji bora wa miaka
common_voice_sw_29960880.mp3,virusi vya ukimwi vinaenda kupambana mfumo wa kinga mwilini
common_voice_sw_29960977.mp3,wakati wa karume hapokuwa na utawala wa sheria wala katiba
common_voice_sw_29961002.mp3,tembo ndiye mnyama mkubwa zaidi mwitu ni nadhi kwa ujumla
common_voice_sw_29961119.mp3,mawasiliano yote kwa njia ya borilisi na maendeleo yalikuwa
common_voice_sw_29961293.mp3,tatimishi yake ilitataa kuona
common_voice_sw_29961425.mp3,tmas muda alipachika mabao matatu kwenye michuano hiyo
common_voice_sw_29961807.mp3,mvua za muda mrefu hunyesha kati ya mwezi febari na juni
common_voice_sw_29961891.mp3,hakuna mkufunzi sita na kufundishwa real madrid
common_voice_sw_29961952.mp3,brazilmefanikiwa sana ki mpira duniani
common_voice_sw_29974700.mp3,utawala wa wazu uliliwawapa matesi makubwa
common_voice_sw_29974915.mp3,mfumo wa kulingana nambili wenye jina kutokana na mangu yanaotengenezwa na nafasi za wachezaji
common_voice_sw_29974986.mp3,tausi anahe heshima kubwa sana nchini ind
common_voice_sw_29976724.mp3,rais wa jumu ye ya afcan va ka alikuwa ni bwanais mara
common_voice_sw_29977411.mp3,wilaya nyingine zigaliwa na wasukuma wazeenga nazege
common_voice_sw_29977687.mp3,hifadhi hii ya taifa ya ziwa manyara ni maarufu kwa simba na upanda miti
common_voice_sw_29977787.mp3,mashabiki wadara kuona soka safi soka la kwenye kitabu hilo li natajiri
common_voice_sw_29977886.mp3,hii ni mbuga ya kubwa nanye vivutio vingi datalii
common_voice_sw_29978281.mp3,mirere akasemakuna kati yao aliyekuwa naki ya kuifungini ileyote ya waislamu
common_voice_sw_29978345.mp3,mafunzo haya yalisaidia sana kwa vijana kujitambua na kutambua mabadilikokuaji
common_voice_sw_29978477.mp3,japo si kama upande mwingine wa utalii wa wanyama
common_voice_sw_29978929.mp3,mzeekweli na uwazi irinda kapumzike
common_voice_sw_29978934.mp3,kuna kilele kama shira upande magharibi kikio ambacho pia ni kirefu
common_voice_sw_29978963.mp3,hii yote inatoka nachapakazi wake na upenda unaonyesha kwa watu wake
common_voice_sw_29979035.mp3,pep guardiola alijawahi kushinda ubingwa wa ulaya a akisa hana messi kwenye kikosi chake
common_voice_sw_29979114.mp3,baba yake januari anaitwasufu makamba
common_voice_sw_30105543.mp3,bila shaka akacha rekodi ja ambalotakuwa mu mtu mwinge
common_voice_sw_30106986.mp3,kwa ufupi kabila hii nimelima mchanganyiko watu wenye asili mbalimbali
common_voice_sw_30107549.mp3,vyakula kama viazi sambusa nemo vinalobisha zaidi eneo hilo
common_voice_sw_30108664.mp3,nyerere ni musisi watataja ujamaa na kujitegemea
common_voice_sw_30108758.mp3,kila jamii ikiwaisri pia muonekano na uongozi na rugha tofauti
common_voice_sw_30108825.mp3,wakati watu wawili waliovaa minyambo na kubeba silahalilipovamia ukumbe jengo hilo
common_voice_sw_30108941.mp3,nyerere alianza kuwa wajerumani akichunguza watapata ushadia lisha wa tukio
common_voice_sw_28802262.mp3,kufuatana na uainishaji wa lugha kiishingu iko katika kundi na kitai ya kati
common_voice_sw_28812060.mp3,tofauti gharama yake inatumika pia kujenga matabaka kati ya watu
common_voice_sw_28812149.mp3,kwa sasa yeye anaishi katika mji mkuu wa nairorudi na tya ujerumani
common_voice_sw_28814414.mp3,ilikuwa siku ya eneomaaku
common_voice_sw_28814420.mp3,aki katika beta mia chi lakini si borofa
common_voice_sw_28815327.mp3,uko katika kusini ya hili
common_voice_sw_28815470.mp3,aliwahi kuishijerumani nigeria ufaransa uingereza na marekani
common_voice_sw_28815476.mp3,belgiji yenye kifaransa kama lugha rasmi ilikuwa pia na koloni na kupeleka lugha huko
common_voice_sw_28815540.mp3,baada ya kutesa alipelekwa katika mahakama ya muda ilikuwa kando yabome
common_voice_sw_28815559.mp3,iko katika kusini mashariki ya marekani bara
common_voice_sw_28815709.mp3,mji mku ni hu utata
common_voice_sw_28815791.mp3,mlima kilimanjaro unaonekana kusini mwa mji huu
common_voice_sw_28815873.mp3,kiuchumi matumizi yake siku hizi ni hasa kwa nyama
common_voice_sw_28815900.mp3,ni maarufu hasa kwa maandishi yake juu maisha ya kiroho
common_voice_sw_28817200.mp3,hii ilikuwa koloni la kwanza kupata uhuru katika afrika ya magharibi baada yabiria
common_voice_sw_28817299.mp3,alianza kuchora alipo kwa bado mtoto wa shule akaanza pia kutoato za kisiasa
common_voice_sw_28817379.mp3,ni sano kadhaani
common_voice_sw_28817502.mp3,katika vimelea hii hasa kifanywa na mapafu sipo na ngozi
common_voice_sw_28817524.mp3,zao la biashara ni kaha
common_voice_sw_28817647.mp3,aliwahi kucheza timu ya taifa ya mexco
common_voice_sw_28817743.mp3,pia mara nyingi hungia ndani ya milango ya vitu na mito yenyewe
common_voice_sw_28819454.mp3,tima kina faida kadhaazi ya shaba kumi najiriwe
common_voice_sw_28910398.mp3,unaweza kulima wimbo kwa kukimbia kurukaka na kuzunguka ju kwani
common_voice_sw_28968930.mp3,nyumba hu nakuta na pa
common_voice_sw_28969155.mp3,kufuatana na uainishaji wa lugha kwa ndani zaidi kibati sara iko katika kundi la kilapyaya
common_voice_sw_29001307.mp3,kazi yake ya kufundisha alianza katika shile ya binafsi
common_voice_sw_29007069.mp3,sikukuu yake huadhimishwa kila mwaka tarehe ya kifo chake
common_voice_sw_29094506.mp3,katikasia ikweta inapita sa visiwa ya idionezea
common_voice_sw_30184803.mp3,wengi walioona nafasi ya kutoka katika utawala wa kanisa natoliki
common_voice_sw_30256966.mp3,alifaulu kuteka mombasa iliyokuwa mjipekee
common_voice_sw_30257234.mp3,ujerumani ameshinda ubingwa wa dunia mara moja
common_voice_sw_30257577.mp3,shughuli kubwa ya kabila la wamasai ni ufugaji
common_voice_sw_30257633.mp3,mpaka hapo utakuwa umemaliza na unaweza kuka mafuta unayatumia
common_voice_sw_30258023.mp3,alipata stashahada ya ualimu wa wa masomomo ya sayansi
common_voice_sw_30258309.mp3,baada ya mpira kushinda ulaya akamtikati mkia china
common_voice_sw_30317523.mp3,tanzania inazo bandari mbalimbali zinazotumika kama mipaka
common_voice_sw_30317566.mp3,ikinganisha na madiko wanapata wasanii kutokana na mauzo
common_voice_sw_30317591.mp3,alisema kilichotokea kuni kilikwa na uchoji wa kawaida wa awali
common_voice_sw_30317609.mp3,sasa kule alitaingiafanyadini na zile tumba vyamani
common_voice_sw_30317634.mp3,lili za bendera zilijumushwa kwa usawa
common_voice_sw_30317675.mp3,muda wote wa mchezo wa jijindazuia goni
common_voice_sw_30319930.mp3,kwa wakila mama ilikuwa ni maarufuku kuneo maeneo hayo hasa wakiwa na vingo vya
common_voice_sw_30319978.mp3,pekaherika zilipelekea kujengwa majengo yaliyokuwa yakitumiwa katika shughughuli mbalimbali
common_voice_sw_30319988.mp3,wameanzisha zaidi ya vikundi sabini na saba
common_voice_sw_30320013.mp3,kutoka tanzania bara la hapo hapo kilipozaliwa chama cha wananchi
common_voice_sw_30320050.mp3,wakilili bahari ya kitropiki huko austlia
common_voice_sw_30320080.mp3,alipokuwa akitafuta chakula wakamkamata hata akawaambia mkwawa kuwa ameelekea kusini
common_voice_sw_30320092.mp3,kutokana na utunzaji wa mila na desturi
common_voice_sw_30320132.mp3,mombasa ulikuwa mji wanye bandari wa nchi ya kenya kabla ya ukoloni katika
common_voice_sw_30320503.mp3,soko la mitiki bagamoyo tanzania sasa ni kabisa na makabu
common_voice_sw_30321657.mp3,i idi amin ni mtoto wa andres nyabires
common_voice_sw_30321666.mp3,baraza la mawaziri lifanya kazi kubwa sana
